"site_id","sitename","lon","lat","format_name","file_path","filename","start_date","end_date","duration","created_at"
"1000015498","MANDIFORE-SEUS-5555","-82.7307694","32.4437457","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-15498","FIA_ED2_site_1-15498","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:33:48.487738"
"1000022647","MANDIFORE-PNW-7407","-114.4401804","46.478605","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22647","NARR_ED2_site_1-22647","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:05:16.872116"
"1000020094","MANDIFORE-PNW-3109","-122.3578465","41.3273728","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20094","NARR_ED2_site_1-20094","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:31:21.920179"
"1000001024","MANDIFORE-SEUS-1766","-93.413642","30.7653447","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1024","NARR_ED2_site_1-1024","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 16:40:50.746907"
"1000020760","MANDIFORE-PNW-4668","-121.2045688","42.9550095","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20760","NARR_ED2_site_1-20760","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:04:45.920681"
"1000020122","MANDIFORE-PNW-3202","-123.5460387","41.1631772","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20122","NARR_ED2_site_1-20122","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:06.546472"
"1000020948","MANDIFORE-PNW-5069","-122.6437314","43.0345446","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20948","NARR_ED2_site_1-20948","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:07:00.215044"
"1000012807","MANDIFORE-SEUS-1134","-81.6903474","29.2220406","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-12807","NARR_ED2_site_1-12807","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:24:27.915282"
"1000019158","MANDIFORE-PNW-10357","-120.0371067","48.2962927","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19158","NARR_ED2_site_1-19158","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:30:47.517941"
"1000016390","MANDIFORE-SEUS-7022","-81.4950715","33.2886124","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16390","FIA_ED2_site_1-16390","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:33:52.93388"
"1000022849","MANDIFORE-PNW-7864","-121.8759066","45.7087092","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22849","NARR_ED2_site_1-22849","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:06.942582"
"1000021736","MANDIFORE-PNW-6109","-121.7857267","44.1407941","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21736","NARR_ED2_site_1-21736","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:21:57.970584"
"1000022600","MANDIFORE-PNW-7330","-124.0229203","44.7989756","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22600","NARR_ED2_site_1-22600","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:24:29.219731"
"1000023514","MANDIFORE-PNW-9158","-114.8757362","47.9865636","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23514","NARR_ED2_site_1-23514","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:31:42.950064"
"1000019399","MANDIFORE-PNW-10749","-122.7509096","48.1671407","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19399","NARR_ED2_site_1-19399","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:31:50.84566"
"1000020864","MANDIFORE-PNW-4921","-115.5819919","44.1128891","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-20864","FIA_ED2_site_1-20864","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:21.580769"
"1000001573","MANDIFORE-SEUS-2857","-94.9754622","31.5100379","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1573","FIA_ED2_site_1-1573","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:04.120683"
"1000020286","MANDIFORE-PNW-3640","-120.650239","42.1374127","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20286","NARR_ED2_site_1-20286","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:06:09.066495"
"1000022068","MANDIFORE-PNW-6512","-123.0096508","44.2644816","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22068","NARR_ED2_site_1-22068","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:24:31.276213"
"1000022942","MANDIFORE-PNW-8061","-123.0566546","45.6590864","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22942","NARR_ED2_site_1-22942","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:22:54.408073"
"1000020939","MANDIFORE-PNW-5060","-123.7073265","42.8073124","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20939","NARR_ED2_site_1-20939","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:06.828679"
"1000000022","Marys River (Fir) site (US-MRf)","-123.5515","44.6465","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22","NARR_ED2_site_1-22","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:11:08.337758"
"1000019525","MANDIFORE-PNW-10985","-118.9321039","49.0476688","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19525","NARR_ED2_site_1-19525","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:14:15.011261"
"1000002497","MANDIFORE-SEUS-4616","-82.3091303","31.7584675","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-2497","FIA_ED2_site_1-2497","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:08.751854"
"1000017805","MANDIFORE-SEUS-8829","-90.7793213","35.8765047","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-17805","NARR_ED2_site_1-17805","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:07.454229"
"1000023861","MANDIFORE-PNW-9727","-121.3711738","47.4910604","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23861","NARR_ED2_site_1-23861","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:24:32.417989"
"1000020366","MANDIFORE-PNW-3850","-120.2402784","42.4013784","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20366","NARR_ED2_site_1-20366","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:32:22.759307"
"1000019652","MANDIFORE-PNW-11479","-121.8463434","49.0026636","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19652","FIA_ED2_site_1-19652","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:24.849126"
"1000015191","MANDIFORE-SEUS-5042","-94.7417116","32.9432737","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-15191","FIA_ED2_site_1-15191","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:17.921695"
"1000022258","MANDIFORE-PNW-6747","-119.5386712","45.1223946","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22258","NARR_ED2_site_1-22258","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:32:46.347275"
"1000018816","MANDIFORE-SEUS-9923","-76.5122104","35.6452791","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18816","NARR_ED2_site_1-18816","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:13.409375"
"1000020686","MANDIFORE-PNW-4540","-124.1162198","42.2496969","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20686","NARR_ED2_site_1-20686","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:15:08.236494"
"1000022834","MANDIFORE-PNW-7819","-114.540869","46.8328688","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22834","NARR_ED2_site_1-22834","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:38:24.352864"
"1000022929","MANDIFORE-PNW-8025","-114.5916215","47.0101205","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22929","FIA_ED2_site_1-22929","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:25.285459"
"1000014675","MANDIFORE-SEUS-4193","-83.7168848","31.6506142","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-14675","FIA_ED2_site_1-14675","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:21.840819"
"1000022620","MANDIFORE-PNW-7379","-117.979841","45.945745","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22620","FIA_ED2_site_1-22620","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:26.928107"
"1000016137","MANDIFORE-SEUS-6661","-93.8519244","34.0047905","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16137","FIA_ED2_site_1-16137","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:28.085592"
"1000016205","MANDIFORE-SEUS-6755","-82.0612271","33.1782422","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16205","NARR_ED2_site_1-16205","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:25:35.535939"
"1000018774","MANDIFORE-SEUS-9882","-81.0251921","36.3057068","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18774","NARR_ED2_site_1-18774","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:12:00.540335"
"1000023649","MANDIFORE-PNW-9370","-114.1434114","48.2699436","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23649","NARR_ED2_site_1-23649","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:24:41.806906"
"1000022686","MANDIFORE-PNW-7500","-115.7375374","46.3870166","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22686","NARR_ED2_site_1-22686","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:33:20.138015"
"1000023795","MANDIFORE-PNW-9623","-121.4634214","47.3798618","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23795","FIA_ED2_site_1-23795","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:29.758851"
"1000018041","MANDIFORE-SEUS-9107","-79.3591294","35.08526","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-18041","FIA_ED2_site_1-18041","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:32.297834"
"1000002015","MANDIFORE-SEUS-3701","-92.3102474","31.9930005","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-2015","NARR_ED2_site_1-2015","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 16:55:32.803956"
"1000020243","MANDIFORE-PNW-3528","-121.6741573","41.8405865","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20243","NARR_ED2_site_1-20243","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:17:50.251037"
"1000022655","MANDIFORE-PNW-7438","-123.4521339","45.0142854","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22655","FIA_ED2_site_1-22655","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:31.440449"
"1000017647","MANDIFORE-SEUS-8635","-81.2103001","34.7916836","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-17647","FIA_ED2_site_1-17647","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:38.75841"
"1000003088","MANDIFORE-SEUS-5749","-89.7651527","33.2285525","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3088","NARR_ED2_site_1-3088","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:33:42.328439"
"1000020482","MANDIFORE-PNW-4129","-123.858426","41.9334228","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20482","NARR_ED2_site_1-20482","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:33:42.154296"
"1000016863","MANDIFORE-SEUS-7642","-83.4452879","34.0616544","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16863","FIA_ED2_site_1-16863","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:44.84925"
"1000021121","MANDIFORE-PNW-5329","-116.1777498","44.3894124","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21121","NARR_ED2_site_1-21121","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:08:00.739289"
"1000022803","MANDIFORE-PNW-7763","-121.5943164","45.6701313","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22803","NARR_ED2_site_1-22803","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:00.163984"
"1000016390","MANDIFORE-SEUS-7022","-81.4950715","33.2886124","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16390","NARR_ED2_site_1-16390","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:25:22.087671"
"1000023857","MANDIFORE-PNW-9723","-121.8791927","47.3946258","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23857","NARR_ED2_site_1-23857","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:19:34.252068"
"1000021763","MANDIFORE-PNW-6136","-118.4938935","44.7498573","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21763","FIA_ED2_site_1-21763","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:34.0572"
"1000003884","MANDIFORE-SEUS-7540","-84.0004158","34.0305602","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-3884","FIA_ED2_site_1-3884","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:49.838111"
"1000021578","MANDIFORE-PNW-5912","-120.6305942","44.1793088","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21578","NARR_ED2_site_1-21578","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:25:21.959518"
"1000012857","MANDIFORE-SEUS-1198","-83.3066511","29.5158373","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-12857","NARR_ED2_site_1-12857","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:14:03.726025"
"1000019542","MANDIFORE-PNW-11068","-121.572675","48.6762805","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19542","NARR_ED2_site_1-19542","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:00.158348"
"1000018512","MANDIFORE-SEUS-9617","-80.8745086","35.9248437","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18512","NARR_ED2_site_1-18512","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:35:34.006558"
"1000020491","MANDIFORE-PNW-4138","-122.808638","42.1616699","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20491","NARR_ED2_site_1-20491","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:32:40.298878"
"1000001730","MANDIFORE-SEUS-3147","-93.2789789","31.6613297","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1730","FIA_ED2_site_1-1730","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:34:57.201184"
"1000001317","MANDIFORE-SEUS-2366","-88.5762097","30.9068766","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1317","NARR_ED2_site_1-1317","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:14:28.830968"
"1000002284","MANDIFORE-SEUS-4203","-82.6685245","31.5299325","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-2284","NARR_ED2_site_1-2284","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:57:33.076448"
"1000024018","MANDIFORE-PNW-9961","-117.8352801","48.2908582","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-24018","NARR_ED2_site_1-24018","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:34:17.810524"
"1000022432","MANDIFORE-PNW-7000","-113.7059769","46.2096076","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22432","NARR_ED2_site_1-22432","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:00.878634"
"1000014039","MANDIFORE-SEUS-310","-81.373292","26.8883556","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-14039","NARR_ED2_site_1-14039","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:25:22.93843"
"1000001926","MANDIFORE-SEUS-3531","-81.5987498","30.9415499","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1926","FIA_ED2_site_1-1926","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:35:01.829691"
"1000021553","MANDIFORE-PNW-5887","-123.6359674","43.5706344","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21553","NARR_ED2_site_1-21553","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:33:36.330286"
"1000021406","MANDIFORE-PNW-5705","-120.6873934","43.9829279","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21406","NARR_ED2_site_1-21406","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:25:25.090798"
"1000013666","MANDIFORE-SEUS-2454","-93.8204244","31.2238378","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-13666","NARR_ED2_site_1-13666","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:58:29.924386"
"1000018423","MANDIFORE-SEUS-9515","-76.8642271","35.1563107","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18423","NARR_ED2_site_1-18423","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:15:00.629179"
"1000022690","MANDIFORE-PNW-7504","-115.2294574","46.4604748","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22690","NARR_ED2_site_1-22690","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:22:20.699009"
"1000013800","MANDIFORE-SEUS-2687","-83.8651909","30.669929","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-13800","NARR_ED2_site_1-13800","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:03.463176"
"1000023540","MANDIFORE-PNW-9207","-121.8292903","46.9348742","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23540","NARR_ED2_site_1-23540","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:34:40.246824"
"1000019160","MANDIFORE-PNW-10359","-119.7784036","48.3414944","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19160","FIA_ED2_site_1-19160","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:34.247407"
"1000017194","MANDIFORE-SEUS-8057","-91.4967218","35.1009326","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-17194","FIA_ED2_site_1-17194","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:35:06.17729"
"1000001079","MANDIFORE-SEUS-1908","-93.2011991","30.8501688","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1079","NARR_ED2_site_1-1079","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:59:26.508011"
"1000019047","MANDIFORE-PNW-10190","-114.8774228","48.9129647","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19047","NARR_ED2_site_1-19047","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:29:58.823946"
"1000023331","MANDIFORE-PNW-8834","-116.7353891","47.4395116","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23331","FIA_ED2_site_1-23331","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:37.472285"
"1000014832","MANDIFORE-SEUS-4462","-84.1106497","31.8742998","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-14832","FIA_ED2_site_1-14832","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:35:10.392736"
"1000002812","MANDIFORE-SEUS-5255","-86.4767944","32.6411861","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-2812","NARR_ED2_site_1-2812","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:32.809496"
"1000022940","MANDIFORE-PNW-8059","-123.3026439","45.6083014","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22940","NARR_ED2_site_1-22940","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:58.273585"
"1000003220","MANDIFORE-SEUS-5960","-94.8401122","33.571353","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3220","NARR_ED2_site_1-3220","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:14:17.305963"
"1000003506","MANDIFORE-SEUS-6549","-90.8080879","33.8186034","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3506","NARR_ED2_site_1-3506","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:16:16.52243"
"1000023364","MANDIFORE-PNW-8889","-122.8500297","46.452036","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23364","NARR_ED2_site_1-23364","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:12:00.105786"
"1000013391","MANDIFORE-SEUS-1983","-85.2753248","30.3635094","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-13391","NARR_ED2_site_1-13391","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:15:58.800547"
"1000019543","MANDIFORE-PNW-11069","-121.4431614","48.7003942","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19543","NARR_ED2_site_1-19543","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:35:15.67626"
"1000014250","MANDIFORE-SEUS-3468","-88.1936882","31.6020041","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-14250","FIA_ED2_site_1-14250","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:35:15.840126"
"1000013955","MANDIFORE-SEUS-2951","-85.0882226","30.9790908","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-13955","NARR_ED2_site_1-13955","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:26:32.429086"
"1000018685","MANDIFORE-SEUS-9797","-90.1319803","37.009075","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18685","NARR_ED2_site_1-18685","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:16:56.16026"
"1000022960","MANDIFORE-PNW-8111","-116.7924371","46.7825598","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22960","NARR_ED2_site_1-22960","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 19:35:37.020901"
"1000022181","MANDIFORE-PNW-6649","-118.8905479","45.1438767","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22181","FIA_ED2_site_1-22181","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:43:38.68153"
